partner_id,region,vertical,partner_tier,months_as_partner,nps_score,nps_trend,support_tickets_last_quarter,avg_resolution_time_days,engagement_score,days_since_last_contact,num_active_deals,has_competitor_relationship,churn_probability,churned_next_quarter,avg_monthly_gtv,gtv_trend_3m,gtv_trend_yoy_3m,gtv_volatility,seasonal_autocorr_lag12,has_seasonality,gtv_vs_peers,gtv_vs_market_growth,gtv_seasonal_deviation_pct,gtv_ramp_vs_cohort,scoring_path,snapshot_role,snapshot_cutoff_month
partner_364,EMEA,Retail,Strategic,17,7,stable,3,0.6,38.7,52,4,0,0.0092,0,101881.86,2.86,-15.72,0.2463,0.0265,0,0.7143,1.94,0.0,0.0,mature,test,32
partner_365,LATAM,Tech,Certified,50,6,stable,3,2.0,69.4,24,1,0,0.0011,0,42020.56,-24.75,13.32,0.2031,0.7754,1,0.8235,-25.06,7.77,0.0,mature,test,32
partner_366,NA,Tech,Certified,31,7,stable,6,5.5,38.9,17,2,1,0.2103,0,5741.58,-0.99,-20.84,0.3073,-0.0801,0,0.0333,-1.3,0.0,0.0,mature,test,32
partner_367,LATAM,Retail,Registered,50,10,stable,1,0.7,97.7,11,6,1,0.0,0,7303.74,-9.44,-1.82,0.0881,-0.0978,0,0.6,-10.36,0.0,0.0,mature,test,32
partner_368,LATAM,Retail,Registered,13,9,improving,2,0.9,82.2,57,4,0,0.0047,0,2608.2,-4.91,-17.96,0.2125,-0.0926,0,0.04,-5.83,0.0,0.0,mature,test,32
partner_369,NA,Retail,Registered,4,6,improving,2,5.6,44.8,29,2,0,0.0077,0,8355.46,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-79.04,new_partner,test,32
partner_370,APAC,Tech,Certified,6,6,improving,0,3.5,62.0,74,0,1,0.0005,0,27447.6,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-46.52,new_partner,test,32
partner_371,LATAM,Retail,Registered,60,4,declining,10,4.9,32.6,104,0,1,0.9057,1,6931.62,-5.5,-21.31,0.2399,0.0838,0,0.56,-6.42,0.0,0.0,mature,test,32
partner_372,EMEA,Services,Registered,7,7,declining,3,3.3,77.0,57,3,1,0.4083,0,24024.47,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,247.49,new_partner,test,32
partner_373,NA,Tech,Registered,57,5,improving,6,5.4,71.5,43,1,0,0.073,0,6583.33,4.35,50.52,0.3591,0.1704,0,0.3846,4.04,0.0,0.0,mature,test,32
partner_374,NA,Services,Registered,45,7,declining,1,2.1,56.1,49,2,0,0.0199,0,10741.4,20.1,55.57,0.4006,-0.0889,0,0.7273,18.02,0.0,0.0,mature,test,32
partner_375,EMEA,Services,Registered,11,7,improving,4,5.1,53.9,52,4,0,0.0112,0,15865.97,-9.61,-0.66,0.202,0.8579,1,0.8333,-11.69,-10.5,0.0,mature,test,32
partner_376,EMEA,Retail,Registered,53,10,improving,1,2.3,74.0,0,5,1,0.0001,0,16263.28,0.03,7.29,0.0786,0.2207,0,0.907,-0.89,0.0,0.0,mature,test,32
partner_377,APAC,Manufacturing,Strategic,11,8,improving,3,6.4,38.6,50,2,1,0.2417,0,102210.62,9.69,37.42,0.204,-0.0363,0,0.5,7.8,0.0,0.0,mature,test,32
partner_378,NA,Services,Certified,11,5,declining,2,4.6,42.9,12,2,1,0.0456,0,36765.51,-12.39,8.84,0.2518,0.859,1,0.55,-14.47,15.07,0.0,mature,test,32
partner_379,NA,Manufacturing,Registered,36,2,stable,9,6.5,13.6,58,0,0,0.8419,1,8016.57,6.52,34.25,0.2255,-0.0917,0,0.4848,4.63,0.0,0.0,mature,test,32
partner_380,LATAM,Tech,Certified,19,5,stable,1,3.5,52.3,30,2,0,0.0249,0,19472.45,-10.58,-24.95,0.2438,-0.4491,0,0.4118,-10.89,0.0,0.0,mature,test,32
partner_381,NA,Tech,Certified,19,9,declining,1,3.9,36.2,42,3,1,0.0348,0,19836.39,-2.72,-13.2,0.094,-0.1116,0,0.3333,-3.03,0.0,0.0,mature,test,32
partner_382,APAC,Retail,Registered,14,10,improving,0,0.6,100.0,13,6,0,0.0001,0,14103.81,41.8,-2.26,0.2261,0.8666,1,0.8065,40.88,-1.59,0.0,mature,test,32
partner_383,LATAM,Tech,Registered,38,9,improving,0,3.2,53.6,18,4,0,0.0004,0,9845.54,-14.79,-6.29,0.1039,-0.1063,0,0.6129,-15.1,0.0,0.0,mature,test,32
partner_384,NA,Services,Registered,4,8,stable,1,2.1,52.3,17,4,0,0.0041,0,3482.08,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-82.83,new_partner,test,32
partner_385,NA,Services,Registered,17,6,declining,4,5.7,40.0,43,1,1,0.9212,1,10997.6,-4.02,16.29,0.2075,0.6962,1,0.75,-6.1,11.37,0.0,mature,test,32
partner_386,APAC,Retail,Certified,35,7,improving,3,5.8,68.0,78,1,1,0.0616,0,74272.01,8.37,66.42,0.4706,-0.2202,0,0.9375,7.45,0.0,0.0,mature,test,32
partner_387,LATAM,Manufacturing,Strategic,31,5,stable,3,4.4,40.1,53,2,1,0.5823,1,50978.85,26.18,0.61,0.1983,0.5985,1,0.5,24.29,9.89,0.0,mature,test,32
partner_388,APAC,Tech,Registered,43,5,improving,3,4.9,52.3,19,3,0,0.0013,0,4521.88,6.99,-0.9,0.1097,-0.1349,0,0.1154,6.68,0.0,0.0,mature,test,32
partner_389,EMEA,Services,Certified,15,7,declining,3,3.8,65.7,24,2,0,0.0047,0,48948.97,19.19,9.82,0.2325,0.8344,1,0.8529,17.11,5.74,0.0,mature,test,32
partner_390,APAC,Retail,Registered,40,7,improving,2,4.0,66.7,49,4,0,0.0009,0,6050.5,-6.84,-28.05,0.303,-0.3282,0,0.3226,-7.76,0.0,0.0,mature,test,32
partner_391,LATAM,Services,Certified,47,4,stable,5,4.3,26.6,61,0,1,0.9015,0,33499.65,18.98,48.42,0.3134,-0.0573,0,0.619,16.9,0.0,0.0,mature,test,32
partner_392,EMEA,Services,Certified,25,8,improving,2,3.2,71.1,40,7,1,0.0108,0,34821.73,-2.95,0.26,0.0819,-0.277,0,0.6471,-5.03,0.0,0.0,mature,test,32
partner_393,NA,Retail,Registered,17,1,stable,13,7.1,25.3,83,0,0,0.9412,1,10795.55,-0.31,1.27,0.0969,0.2792,0,0.766,-1.23,0.0,0.0,mature,test,32
partner_394,LATAM,Retail,Registered,35,6,stable,3,3.9,37.3,42,1,1,0.129,0,6853.53,6.72,8.85,0.0975,0.101,0,0.48,5.8,0.0,0.0,mature,test,32
partner_395,EMEA,Services,Certified,36,9,improving,2,2.6,64.1,46,5,0,0.0002,0,33380.91,-34.96,9.18,0.2299,0.8113,1,0.5882,-37.04,1.25,0.0,mature,test,32
partner_396,NA,Retail,Strategic,8,6,stable,5,4.8,27.7,62,0,1,0.344,0,81631.84,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,100.02,new_partner,test,32
partner_397,APAC,Tech,Registered,35,9,improving,1,5.8,61.1,67,2,1,0.0715,0,4713.01,-17.99,-34.73,0.3148,-0.2743,0,0.1923,-18.3,0.0,0.0,mature,test,32
partner_398,EMEA,Services,Registered,11,6,declining,3,4.1,67.4,32,2,1,0.0473,0,4647.3,-7.85,-33.42,0.2369,0.1208,0,0.1905,-9.93,0.0,0.0,mature,test,32
partner_399,NA,Manufacturing,Registered,35,5,stable,3,5.1,62.8,28,1,1,0.1107,0,7716.71,7.86,30.75,0.2142,-0.3222,0,0.4242,5.97,0.0,0.0,mature,test,32
partner_400,NA,Tech,Certified,57,8,stable,0,2.1,75.4,26,1,0,0.0002,0,14170.2,7.35,45.85,0.2074,-0.5045,0,0.1,7.04,0.0,0.0,mature,test,32
partner_401,NA,Tech,Certified,34,9,declining,4,3.4,76.4,26,0,0,0.004,0,86416.32,5.39,47.97,0.3491,0.0691,0,1.0,5.08,0.0,0.0,mature,test,32
partner_402,APAC,Retail,Certified,47,5,improving,3,2.9,77.2,52,2,1,0.0892,0,18896.59,-33.34,-4.79,0.2413,0.8707,1,0.3125,-34.26,-0.8,0.0,mature,test,32
partner_403,LATAM,Services,Certified,20,4,improving,6,3.7,20.9,62,1,1,0.8013,1,38917.81,-6.64,-5.22,0.0974,0.2164,0,0.6667,-8.72,0.0,0.0,mature,test,32
partner_404,EMEA,Tech,Strategic,56,4,stable,2,4.3,21.7,37,0,1,0.4342,1,32866.12,-9.99,-28.56,0.2525,0.2307,0,0.2,-10.3,0.0,0.0,mature,test,32
partner_405,APAC,Retail,Certified,50,10,stable,0,0.5,66.1,0,2,1,0.0001,0,11358.27,-9.07,-40.28,0.4185,-0.1343,0,0.0625,-9.99,0.0,0.0,mature,test,32
partner_406,APAC,Retail,Registered,56,6,declining,4,3.5,64.1,50,1,0,0.5525,1,16689.25,18.06,14.66,0.2433,0.8868,1,0.9355,17.14,5.05,0.0,mature,test,32
partner_407,EMEA,Services,Certified,46,7,improving,2,2.1,64.4,9,2,0,0.0011,0,27287.83,-3.79,-9.28,0.1024,0.0478,0,0.4706,-5.87,0.0,0.0,mature,test,32
partner_408,APAC,Retail,Registered,40,6,declining,3,1.9,39.7,29,0,0,0.0881,0,3806.72,-27.15,11.78,0.2271,0.8271,1,0.0968,-28.07,13.67,0.0,mature,test,32
partner_409,EMEA,Services,Registered,33,7,improving,1,6.8,56.8,37,1,1,0.0279,0,5262.71,-12.63,-30.64,0.3551,-0.125,0,0.2619,-14.71,0.0,0.0,mature,test,32
partner_410,APAC,Manufacturing,Strategic,56,7,improving,2,5.3,67.9,38,3,1,0.0999,0,126714.69,6.13,-3.19,0.0966,-0.2462,0,0.8333,4.24,0.0,0.0,mature,test,32
partner_411,LATAM,Services,Certified,52,9,declining,2,5.7,50.1,42,0,1,0.1931,0,31303.29,-16.29,-35.96,0.3648,-0.3174,0,0.5714,-18.37,0.0,0.0,mature,test,32
partner_412,LATAM,Services,Strategic,27,7,stable,2,2.8,67.5,43,2,1,0.038,0,23147.87,-7.05,-14.81,0.1525,0.1135,0,0.1429,-9.13,0.0,0.0,mature,test,32
partner_413,EMEA,Services,Registered,7,7,declining,4,3.6,39.1,51,0,1,0.0891,0,7642.6,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-33.19,new_partner,test,32
partner_414,APAC,Services,Certified,3,6,improving,5,4.8,23.6,61,2,0,0.0265,0,12282.26,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-83.01,new_partner,test,32
partner_415,EMEA,Retail,Registered,16,8,stable,4,3.6,78.5,10,0,1,0.0022,0,9036.95,-9.1,-20.02,0.2233,-0.3352,0,0.5581,-10.02,0.0,0.0,mature,test,32
partner_416,EMEA,Services,Registered,6,9,improving,1,2.2,74.8,12,5,0,0.0002,0,6850.7,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-58.82,new_partner,test,32
partner_417,EMEA,Tech,Registered,15,6,improving,1,2.3,43.7,109,2,1,0.6278,0,10905.23,-4.31,-21.42,0.2279,0.0057,0,0.5625,-4.62,0.0,0.0,mature,test,32
partner_418,LATAM,Tech,Certified,9,7,stable,6,4.6,67.6,44,1,1,0.0223,0,26376.28,-7.25,-22.53,0.2073,0.1705,0,0.6471,-7.56,0.0,0.0,mature,test,32
partner_419,EMEA,Services,Registered,59,8,stable,1,0.5,98.5,45,3,0,0.0008,0,5726.63,-15.01,-0.44,0.1049,0.2321,0,0.2857,-17.09,0.0,0.0,mature,test,32
partner_420,APAC,Services,Strategic,8,10,improving,0,3.3,74.5,0,8,1,0.0008,0,18470.43,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-67.63,new_partner,test,32
partner_421,LATAM,Manufacturing,Registered,39,6,declining,4,3.6,27.9,61,2,0,0.089,0,6001.51,-1.31,27.68,0.1993,0.1036,0,0.2174,-3.2,0.0,0.0,mature,test,32
partner_422,EMEA,Tech,Registered,23,9,improving,0,3.2,73.1,12,6,0,0.0018,0,10508.18,-23.47,24.17,0.2739,0.8397,1,0.5,-23.78,13.37,0.0,mature,test,32
partner_423,EMEA,Tech,Certified,13,3,declining,12,8.1,0.0,73,0,0,0.993,1,23391.27,-15.74,-43.0,0.353,-0.0887,0,0.4516,-16.05,0.0,0.0,mature,test,32
partner_424,EMEA,Tech,Registered,43,8,stable,0,2.9,76.1,52,4,1,0.0119,0,5334.71,-36.01,-11.49,0.2289,0.8513,1,0.1562,-36.32,-14.32,0.0,mature,test,32
partner_425,LATAM,Tech,Strategic,59,4,declining,4,2.9,34.0,86,0,1,0.646,1,164909.62,11.69,30.4,0.2061,0.1948,0,0.8,11.38,0.0,0.0,mature,test,32
partner_426,APAC,Tech,Certified,48,7,improving,0,0.7,75.7,30,1,0,0.0005,0,32681.65,1.78,-7.72,0.095,0.1414,0,0.6875,1.47,0.0,0.0,mature,test,32
partner_427,EMEA,Retail,Registered,59,4,declining,5,2.2,31.2,59,0,1,0.3597,0,11735.08,-15.86,-0.03,0.1113,0.0422,0,0.6977,-16.78,0.0,0.0,mature,test,32
partner_428,APAC,Retail,Certified,37,2,stable,4,3.5,58.4,42,3,1,0.1011,1,28749.6,52.94,24.4,0.2386,0.6319,1,0.625,52.02,21.72,0.0,mature,test,32
partner_429,EMEA,Services,Certified,42,4,stable,7,2.8,21.9,38,0,1,0.5341,1,49582.41,5.77,32.1,0.2334,0.0346,0,0.8824,3.69,0.0,0.0,mature,test,32
partner_430,APAC,Tech,Certified,11,7,declining,3,2.8,63.0,32,1,0,0.0292,0,35373.34,59.35,35.37,0.2723,0.6033,1,0.875,59.04,28.09,0.0,mature,test,32
partner_431,APAC,Services,Certified,52,8,improving,1,2.1,34.7,44,3,1,0.0326,0,8938.47,-3.45,-28.72,0.3327,-0.4643,0,0.1176,-5.53,0.0,0.0,mature,test,32
partner_432,LATAM,Manufacturing,Certified,46,7,stable,1,1.5,56.0,44,2,0,0.002,0,36128.15,-8.69,0.77,0.0839,0.1143,0,1.0,-10.58,0.0,0.0,mature,test,32
partner_433,LATAM,Retail,Certified,17,5,stable,3,4.2,56.9,61,2,1,0.1778,1,20918.79,-3.91,8.72,0.1199,0.3143,0,0.25,-4.83,0.0,0.0,mature,test,32
partner_434,APAC,Retail,Registered,23,10,improving,0,1.7,100.0,0,6,1,0.0,0,19619.58,0.48,60.46,0.3536,-0.1064,0,1.0,-0.44,0.0,0.0,mature,test,32
partner_435,EMEA,Retail,Certified,38,9,stable,1,1.2,62.5,0,2,0,0.0002,0,32308.5,22.19,2.07,0.0997,-0.2292,0,0.6364,21.27,0.0,0.0,mature,test,32
partner_436,EMEA,Services,Strategic,3,8,stable,3,2.1,74.9,21,6,1,0.0163,0,231331.99,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,300.0,new_partner,test,32
partner_437,EMEA,Retail,Certified,50,8,declining,1,3.3,78.1,3,1,1,0.0028,0,25958.94,-16.08,-36.27,0.2886,-0.1295,0,0.3636,-17.0,0.0,0.0,mature,test,32
partner_438,NA,Tech,Certified,19,3,declining,10,5.9,0.6,76,0,1,0.9618,1,18907.68,5.94,10.43,0.1014,0.0194,0,0.3,5.63,0.0,0.0,mature,test,32
partner_439,LATAM,Services,Registered,7,10,improving,1,1.6,87.0,23,7,0,0.0001,0,4035.27,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-82.46,new_partner,test,32
partner_440,LATAM,Services,Certified,22,3,declining,6,6.1,31.4,70,0,0,0.7665,0,57617.44,2.44,2.93,0.1493,0.0388,0,0.7619,0.36,0.0,0.0,mature,test,32
partner_441,APAC,Retail,Strategic,51,10,improving,1,1.4,72.3,19,2,0,0.0006,0,69987.65,13.9,18.63,0.1675,0.2281,0,0.2857,12.98,0.0,0.0,mature,test,32
partner_442,EMEA,Retail,Registered,18,6,stable,0,3.8,67.4,34,2,0,0.0026,0,13842.02,21.97,74.39,0.3862,-0.4613,0,0.814,21.05,0.0,0.0,mature,test,32
partner_443,LATAM,Retail,Registered,34,7,stable,3,7.1,21.3,70,1,1,0.5529,0,28855.2,4.64,40.86,0.2906,-0.3834,0,1.0,3.72,0.0,0.0,mature,test,32
partner_444,EMEA,Retail,Certified,50,3,stable,13,6.4,20.4,85,0,1,0.9853,1,41599.5,-27.86,1.52,0.189,0.7096,1,0.8182,-28.78,0.07,0.0,mature,test,32
partner_445,EMEA,Retail,Registered,4,7,declining,3,3.5,42.6,57,2,1,0.2068,1,13214.94,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-49.26,new_partner,test,32
partner_446,LATAM,Manufacturing,Certified,47,8,improving,2,0.5,62.9,16,3,0,0.0019,0,18185.72,-22.63,5.0,0.1893,0.8186,1,0.3333,-24.52,-0.01,0.0,mature,test,32
partner_447,APAC,Services,Registered,19,9,improving,0,1.2,54.5,19,8,0,0.001,0,7413.36,26.88,27.79,0.2124,0.1837,0,0.4839,24.8,0.0,0.0,mature,test,32
partner_448,LATAM,Tech,Registered,43,7,stable,0,2.9,87.1,53,3,0,0.0021,0,13338.54,10.4,28.13,0.2796,-0.2209,0,0.7742,10.09,0.0,0.0,mature,test,32
partner_449,EMEA,Manufacturing,Certified,13,5,stable,0,3.5,53.2,41,3,1,0.2353,0,19709.04,20.09,2.43,0.2512,0.6132,1,0.4286,18.2,-2.8,0.0,mature,test,32
partner_450,LATAM,Retail,Certified,11,4,stable,7,4.7,5.1,53,0,1,0.896,1,18641.58,-0.5,-19.01,0.2,0.4606,0,0.2143,-1.42,0.0,0.0,mature,test,32
partner_451,EMEA,Services,Certified,48,5,stable,4,3.6,71.4,68,3,0,0.3374,1,11874.76,-16.23,-44.07,0.3591,0.0527,0,0.1176,-18.31,0.0,0.0,mature,test,32
partner_452,APAC,Manufacturing,Certified,49,9,declining,0,0.9,88.5,10,5,1,0.0005,0,16471.62,-1.75,6.0,0.2174,0.831,1,0.3077,-3.64,8.56,0.0,mature,test,32
partner_453,LATAM,Services,Certified,59,5,declining,2,3.7,64.1,57,1,0,0.0511,0,44265.4,44.34,-0.15,0.2274,0.8407,1,0.7143,42.26,-9.86,0.0,mature,test,32
partner_454,EMEA,Services,Certified,42,10,improving,0,0.5,78.8,16,4,0,0.0003,0,23211.24,-2.14,-9.86,0.1106,-0.1472,0,0.3824,-4.22,0.0,0.0,mature,test,32
partner_455,EMEA,Tech,Certified,30,4,declining,6,4.8,37.7,68,0,0,0.6342,0,40963.51,3.05,34.91,0.2721,0.328,0,0.6774,2.74,0.0,0.0,mature,test,32
partner_456,EMEA,Retail,Certified,14,8,declining,1,3.1,81.2,47,1,0,0.0048,0,19234.19,-1.19,9.67,0.0897,0.1724,0,0.1818,-2.11,0.0,0.0,mature,test,32
partner_457,APAC,Retail,Certified,20,9,improving,0,3.7,89.8,38,3,0,0.0009,0,19246.41,-13.74,15.58,0.2031,0.7652,1,0.375,-14.66,11.52,0.0,mature,test,32
partner_458,NA,Tech,Registered,40,7,stable,2,2.5,51.0,64,1,1,0.0265,0,4897.07,26.7,1.35,0.2165,0.862,1,0.1282,26.39,2.75,0.0,mature,test,32
partner_459,LATAM,Services,Registered,23,8,improving,1,3.7,58.7,56,2,1,0.0071,0,15772.01,2.09,42.09,0.3023,-0.6331,0,0.9048,0.01,0.0,0.0,mature,test,32
partner_460,LATAM,Tech,Certified,31,5,stable,8,6.1,0.0,55,0,1,0.941,1,23598.99,-8.68,-27.1,0.2134,0.5991,1,0.5294,-8.99,-10.79,0.0,mature,test,32
partner_461,NA,Services,Strategic,12,7,improving,5,3.5,63.7,21,0,1,0.0162,0,31115.65,-10.53,-39.29,0.3954,-0.2815,0,0.1,-12.61,0.0,0.0,mature,test,32
partner_462,EMEA,Tech,Certified,28,6,declining,4,3.7,51.4,55,0,0,0.4675,1,64799.54,21.67,65.43,0.4123,-0.2546,0,0.9355,21.36,0.0,0.0,mature,test,32
partner_463,APAC,Retail,Registered,16,5,stable,0,5.7,62.8,101,1,1,0.2005,0,4781.96,-34.01,0.68,0.2117,0.8256,1,0.1935,-34.93,-3.25,0.0,mature,test,32
partner_464,NA,Tech,Certified,9,6,stable,6,1.4,75.1,36,2,0,0.016,1,47487.87,5.32,37.27,0.2649,-0.007,0,0.7667,5.01,0.0,0.0,mature,test,32
partner_465,NA,Manufacturing,Registered,10,7,improving,1,1.8,48.8,0,1,0,0.0118,0,7588.82,-10.2,-27.65,0.2284,0.2915,0,0.3939,-12.09,0.0,0.0,mature,test,32
partner_466,LATAM,Manufacturing,Certified,33,6,stable,4,2.2,44.5,99,1,1,0.5102,1,23726.3,12.13,51.06,0.2929,-0.1567,0,0.6667,10.24,0.0,0.0,mature,test,32
partner_467,LATAM,Tech,Certified,24,4,stable,6,4.4,19.3,73,1,1,0.6393,0,11828.17,-0.4,-37.66,0.4276,-0.3297,0,0.1176,-0.71,0.0,0.0,mature,test,32
partner_468,APAC,Retail,Certified,8,8,declining,0,2.0,43.3,6,6,0,0.0034,0,13937.19,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-62.78,new_partner,test,32
partner_469,EMEA,Manufacturing,Certified,32,9,declining,0,4.5,64.5,0,4,0,0.0044,0,19539.33,-1.5,-37.08,0.3317,-0.3463,0,0.381,-3.39,0.0,0.0,mature,test,32
partner_470,NA,Retail,Registered,12,6,stable,3,3.1,54.7,46,1,1,0.089,0,13849.58,16.44,26.97,0.2633,-0.0813,0,0.8936,15.52,0.0,0.0,mature,test,32
partner_471,NA,Services,Registered,3,4,declining,5,7.9,52.4,74,0,1,0.7468,1,8977.9,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-4.57,new_partner,test,32
partner_472,NA,Retail,Strategic,10,8,stable,3,4.0,75.7,41,1,0,0.0047,0,199994.58,18.35,24.4,0.2941,0.0869,0,1.0,17.43,0.0,0.0,mature,test,32
partner_473,EMEA,Retail,Certified,29,8,stable,2,3.2,38.8,66,2,1,0.2673,0,12737.74,-13.58,-15.05,0.1218,0.0024,0,0.0606,-14.5,0.0,0.0,mature,test,32
partner_474,EMEA,Tech,Certified,58,8,improving,2,2.4,75.2,5,3,0,0.0014,0,48794.87,10.6,54.19,0.3723,0.2593,0,0.8387,10.29,0.0,0.0,mature,test,32
partner_475,EMEA,Tech,Registered,17,5,stable,9,5.7,31.3,46,1,0,0.1364,0,16669.07,-0.85,56.65,0.3953,-0.3783,0,0.7812,-1.16,0.0,0.0,mature,test,32
partner_476,NA,Tech,Registered,19,5,declining,2,4.5,16.9,54,1,1,0.4228,1,9920.67,14.74,28.02,0.2069,-0.0563,0,0.5385,14.43,0.0,0.0,mature,test,32
partner_477,NA,Tech,Registered,17,9,improving,3,1.8,58.0,64,1,1,0.0364,0,11006.16,3.41,13.8,0.1829,0.2093,0,0.6154,3.1,0.0,0.0,mature,test,32
partner_478,LATAM,Services,Registered,23,5,stable,8,4.0,43.1,56,0,1,0.1236,0,6370.21,0.06,36.47,0.2694,-0.4196,0,0.2381,-2.02,0.0,0.0,mature,test,32
partner_479,LATAM,Tech,Registered,44,6,improving,3,0.5,73.7,0,6,0,0.0025,0,3130.6,-15.46,-37.31,0.4107,-0.1022,0,0.0645,-15.77,0.0,0.0,mature,test,32
partner_480,NA,Tech,Strategic,21,7,declining,2,6.5,33.1,63,5,0,0.3581,0,61926.12,0.27,13.86,0.1117,0.0457,0,0.2222,-0.04,0.0,0.0,mature,test,32
partner_481,NA,Tech,Certified,41,9,stable,0,2.6,58.6,0,3,1,0.0002,0,36047.26,19.3,51.73,0.2726,0.0961,0,0.7,18.99,0.0,0.0,mature,test,32
partner_482,EMEA,Retail,Registered,55,5,declining,7,4.5,64.1,53,0,1,0.2617,0,5670.06,-2.68,-7.2,0.0842,-0.179,0,0.1628,-3.6,0.0,0.0,mature,test,32
partner_483,NA,Manufacturing,Registered,57,5,declining,1,2.6,40.5,58,4,1,0.5473,1,9245.93,11.22,-1.93,0.1144,-0.0936,0,0.6061,9.33,0.0,0.0,mature,test,32
partner_484,NA,Retail,Registered,35,4,stable,4,3.3,46.3,66,1,1,0.4865,1,5386.45,-14.87,-17.25,0.2193,0.1153,0,0.2128,-15.79,0.0,0.0,mature,test,32
partner_485,EMEA,Manufacturing,Certified,44,2,stable,10,3.9,0.0,47,0,1,0.9379,1,19261.57,-0.92,-24.06,0.3489,-0.1377,0,0.3333,-2.81,0.0,0.0,mature,test,32
partner_486,NA,Retail,Registered,56,5,declining,1,3.2,83.4,51,0,0,0.0039,0,10426.15,9.47,71.1,0.3761,-0.1707,0,0.7234,8.55,0.0,0.0,mature,test,32
partner_487,NA,Services,Certified,48,7,declining,2,4.6,67.7,68,2,1,0.3144,0,58723.44,33.85,55.36,0.3058,-0.188,0,0.8,31.77,0.0,0.0,mature,test,32
partner_488,EMEA,Tech,Certified,20,6,improving,2,6.0,79.2,56,2,1,0.1665,0,10852.78,3.3,-9.76,0.1852,-0.3541,0,0.0968,2.99,0.0,0.0,mature,test,32
partner_489,NA,Services,Registered,10,10,stable,0,3.2,62.3,13,6,0,0.0017,0,7522.86,47.63,2.33,0.1859,0.686,1,0.3864,45.55,3.8,0.0,mature,test,32
partner_490,NA,Tech,Certified,9,5,stable,3,5.8,55.5,69,0,1,0.3365,1,55681.97,-3.05,9.61,0.2405,0.8546,1,0.9,-3.36,3.3,0.0,mature,test,32
partner_491,LATAM,Retail,Strategic,54,7,improving,2,5.3,39.8,26,3,0,0.0917,0,131594.91,15.27,1.35,0.2615,0.8435,1,0.7778,14.35,-1.66,0.0,mature,test,32
partner_492,LATAM,Services,Registered,35,7,stable,0,3.2,80.2,61,4,1,0.0037,0,8771.65,-9.1,-30.31,0.355,0.0347,0,0.4762,-11.18,0.0,0.0,mature,test,32
partner_493,LATAM,Manufacturing,Registered,20,5,improving,4,2.6,3.4,87,0,0,0.7383,0,17411.66,34.56,88.33,0.4102,-0.4634,0,0.913,32.67,0.0,0.0,mature,test,32
partner_494,NA,Services,Strategic,23,4,stable,6,6.4,44.9,59,0,0,0.0944,0,54322.07,-2.65,-32.01,0.3105,-0.3061,0,0.3,-4.73,0.0,0.0,mature,test,32
partner_495,LATAM,Tech,Strategic,19,8,improving,2,1.6,69.1,43,3,0,0.0028,0,176801.6,9.57,53.26,0.3901,-0.1385,0,1.0,9.26,0.0,0.0,mature,test,32
partner_496,NA,Manufacturing,Certified,49,5,declining,2,2.5,78.3,49,3,0,0.0381,0,91898.28,23.13,74.45,0.4341,-0.0655,0,1.0,21.24,0.0,0.0,mature,test,32
partner_497,NA,Services,Certified,38,9,stable,0,1.0,78.0,22,1,1,0.0018,0,50174.51,-3.07,11.53,0.1781,-0.0911,0,0.75,-5.15,0.0,0.0,mature,test,32
partner_498,LATAM,Manufacturing,Registered,54,10,declining,0,3.7,84.9,0,2,0,0.0026,0,3319.43,-20.62,-34.68,0.2868,-0.0514,0,0.0435,-22.51,0.0,0.0,mature,test,32
partner_499,NA,Tech,Certified,20,7,stable,2,5.1,86.8,49,1,1,0.0678,0,12679.27,-4.91,-22.98,0.2597,-0.0473,0,0.0667,-5.22,0.0,0.0,mature,test,32
partner_500,NA,Manufacturing,Registered,30,8,stable,4,0.6,95.6,0,1,1,0.0001,0,16838.48,13.99,73.16,0.3891,-0.2472,0,1.0,12.1,0.0,0.0,mature,test,32
partner_501,LATAM,Manufacturing,Registered,10,3,stable,6,5.9,30.7,107,0,1,0.9595,1,16774.34,-5.31,-5.06,0.0948,-0.4595,0,0.8696,-7.2,0.0,0.0,mature,test,32
partner_502,APAC,Services,Certified,59,2,declining,4,6.9,30.9,81,1,1,0.9936,1,14643.72,-15.5,-29.37,0.2925,-0.1739,0,0.3529,-17.58,0.0,0.0,mature,test,32
partner_503,APAC,Tech,Strategic,32,6,stable,3,2.4,91.1,23,6,1,0.0395,0,109700.55,-21.11,-5.74,0.2274,0.8748,1,0.6364,-21.42,-10.45,0.0,mature,test,32
